ID,性别,年龄,注册时间,文化程度,毕业院校,学习形式,征信记录,借款用途,还款来源,工作信息,收入情况,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,资金运用情况,其他事项,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127963679,女,20,2018/05/09,无,无,无,暂未提供,日常消费,个人存款,暂未提供,5000-8000（含5000）,暂未提供,2,8,8,0,0,日常消费,暂无,3418.00,2408.07,2418.00,4154.22
127963680,男,30,2016/03/18,无,无,无,暂未提供,日常消费,经营收入,私营业主,2000-5000（含2000）,暂未提供,4,36,27,9,0,日常消费,暂无,2074.00,0.00,1250.00,1706.76
127963681,女,28,2015/12/03,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,3,21,21,0,0,日常消费,暂无,12764.00,3467.19,6800.00,7481.04
127963682,女,27,2018/05/17,无,无,无,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,暂未提供,1,3,2,1,0,日常消费,暂无,2000.00,1956.87,2000.00,2719.96
127963686,女,26,2016/10/20,无,无,无,暂未提供,日常消费,经营收入,私营业主,2000-5000（含2000）,暂未提供,9,17,15,2,0,日常消费,暂无,9310.00,659.88,1500.00,3566.99
127963687,女,29,2016/10/08,无,无,无,暂未提供,装修,经营收入,暂未提供,5000-8000（含5000）,暂未提供,2,15,14,1,0,装修,暂无,3573.00,0.00,2400.00,3503.91
127963689,女,40,2016/11/30,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,9,60,32,27,1,日常消费,暂无,9069.00,0.00,1500.00,5361.52
127963691,男,29,2017/05/23,无,无,无,暂未提供,装修,个人存款,暂未提供,5000-8000（含5000）,"1,606.00",1,15,4,3,5,装修,暂无,3000.00,0.00,3000.00,3648.48
127963692,男,24,2018/01/11,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,7,6,1,0,日常消费,暂无,1800.00,941.00,1800.00,2447.40
127963693,男,23,2016/12/04,专科,柳州铁道职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,12,82,71,11,0,日常消费,暂无,22323.00,6297.63,3470.00,9799.27
127963694,男,26,2015/12/25,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,8,42,41,1,0,日常消费,暂无,15020.00,0.00,3667.00,5383.18
127963695,男,29,2015/12/16,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,22,22,0,0,日常消费,暂无,5740.00,0.00,4740.00,5791.28
127963697,男,22,2017/08/21,无,无,无,暂未提供,旅游,薪资收入,暂未提供,2000-5000（含2000）,"1,221.00",1,6,5,1,0,旅游,暂无,2000.00,0.00,2000.00,2384.64
127963698,男,32,2016/11/06,本科,西南科技大学,网络教育,暂未提供,装修,薪资收入,暂未提供,15000及以上,暂未提供,1,12,7,4,0,装修,暂无,2000.00,202.69,2000.00,2612.28
127963699,男,32,2014/12/10,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,"18,493.00",5,15,8,7,0,日常消费,暂无,3800.00,0.00,1000.00,2494.16
127963700,男,31,2017/04/06,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,"7,071.00",1,6,2,4,0,日常消费,暂无,3100.00,0.00,3100.00,4125.64
127963701,女,47,2017/01/30,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,7,35,24,11,0,日常消费,暂无,14755.00,3562.02,3000.00,5305.62
127963703,男,28,2016/04/11,本科,东北石油大学,普通,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,22,153,124,25,0,日常消费,暂无,48000.00,8314.56,10000.00,18971.82
127963705,男,40,2015/03/18,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,1,3,3,0,0,日常消费,暂无,1000.00,0.00,1000.00,1211.73
127963708,女,45,2017/06/22,无,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,5,23,21,2,0,装修,暂无,16236.00,4297.00,6500.00,8971.07
127963709,男,31,2017/08/09,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,"11,998.00",1,12,11,1,0,日常消费,暂无,4300.00,0.00,4300.00,5100.48
127963710,女,24,2018/04/02,专科,私立华联学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,5,4,1,0,日常消费,暂无,7500.00,5467.77,7500.00,10198.32
127963711,男,28,2017/06/05,无,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,"9,388.00",7,44,23,21,0,日常消费,暂无,18404.00,242.53,6100.00,7504.43
127963712,女,35,2016/12/13,无,无,无,暂未提供,装修,经营收入,私营业主,5000-8000（含5000）,暂未提供,4,30,27,3,0,装修,暂无,10328.00,0.00,3558.00,7610.66
127963713,男,25,2016/04/09,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,8,58,53,5,0,日常消费,暂无,18958.00,0.00,5489.00,9382.48
127963716,男,32,2017/09/05,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,"34,233.00",1,4,3,1,0,日常消费,暂无,4000.00,3478.88,4000.00,5439.96
127963717,男,31,2016/09/22,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,15000及以上,暂未提供,7,31,30,1,0,日常消费,暂无,26850.00,6893.99,6000.00,9533.97
127963718,女,32,2016/09/05,无,无,无,暂未提供,日常消费,个人存款,暂未提供,2000-5000（含2000）,"15,580.00",5,23,23,0,0,日常消费,暂无,15636.00,3705.32,6000.00,7354.87
127963720,男,29,2016/12/14,本科,南开大学,网络教育,暂未提供,装修,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,14,38,33,4,0,装修,暂无,48301.00,3533.85,6800.00,8019.96
127963726,男,21,2017/09/03,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,"3,478.00",0,0,0,0,0,日常消费,暂无,0.00,0.00,0.00,0.00
127963727,男,29,2017/12/13,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,0,0,0,0,0,日常消费,暂无,0.00,0.00,0.00,0.00
127963728,男,31,2016/06/26,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,7,45,45,0,0,日常消费,暂无,30279.00,5592.35,12000.00,14534.16
127963732,男,22,2018/02/11,无,无,无,暂未提供,生产经营,薪资收入,私营业主,2000-5000（含2000）,暂未提供,1,3,3,0,0,生产经营,暂无,2000.00,1179.90,2000.00,2359.80
127963733,男,23,2017/08/09,无,无,无,暂未提供,兼职创业,经营收入,私营业主,5000-8000（含5000）,暂未提供,1,2,2,0,0,兼职创业,暂无,2400.00,1887.92,2400.00,2831.88
127963734,男,31,2016/12/08,专科,上海邦德职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,10,83,28,49,0,日常消费,暂无,26736.00,0.00,11000.00,18103.23
127963735,女,24,2017/06/10,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,"70,329.00",3,5,5,0,0,日常消费,暂无,1800.00,0.00,1800.00,2128.20
127963736,男,27,2018/01/08,专科,贵阳学院,成人,暂未提供,日常消费,经营收入,私营业主,15000及以上,747.00,1,7,6,1,0,日常消费,暂无,1000.00,554.00,1000.00,1359.60
127963739,男,32,2017/11/05,无,无,无,暂未提供,装修,经营收入,暂未提供,5000-8000（含5000）,暂未提供,4,20,18,2,0,装修,暂无,13049.00,1620.99,5500.00,6769.83
127963741,男,28,2015/10/02,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,14,73,59,14,0,日常消费,暂无,38299.00,0.00,8500.00,16666.90
127963742,男,28,2015/10/02,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,14,73,59,14,0,日常消费,暂无,38299.00,0.00,8500.00,16666.90
127963743,男,29,2016/05/24,专科,西安培华学院,普通,暂未提供,装修,投资收入,私营业主,5000-8000（含5000）,暂未提供,17,66,41,19,0,装修,暂无,28996.00,0.00,11000.00,13902.13
127963744,男,25,2018/07/08,专科,黑龙江工业学院,普通,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,1,1,0,0,日常消费,暂无,1500.00,0.00,1500.00,1634.97
127963748,男,22,2017/04/16,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,暂未提供,1,6,1,5,0,日常消费,暂无,3300.00,0.00,3300.00,3864.24
127963752,男,23,2016/05/13,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,暂未提供,4,12,10,1,0,日常消费,暂无,9800.00,0.00,3800.00,4719.98
127963753,女,34,2016/04/20,无,无,无,有逾期,其他贷款,装修,经营收入,私营业主,5000-8000（含5000）,5,24,21,3,0,装修,暂无,10800.00,0.00,7000.00,8205.97
127963754,男,30,2016/01/20,无,无,无,暂未提供,医疗,薪资收入,私营业主,5000-8000（含5000）,"47,944.00",1,3,3,0,0,医疗,暂无,4000.00,2359.89,4000.00,4719.78
127963755,男,20,2017/02/20,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,"1,207.00",0,0,0,0,0,日常消费,暂无,0.00,0.00,0.00,0.00
127963757,男,29,2017/12/12,专科,重庆大学城市科技学院,普通,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,"5,680.00",1,3,1,2,0,日常消费,暂无,1800.00,1061.94,1800.00,2149.28
127963759,男,22,2017/02/22,无,无,无,暂未提供,日常消费,经营收入,暂未提供,5000-8000（含5000）,暂未提供,4,15,14,1,0,日常消费,暂无,3280.00,0.00,1250.00,1395.90
127963761,女,25,2016/08/01,专科,南昌工学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,7,28,28,0,0,日常消费,暂无,12007.00,5773.17,4500.00,7597.58
127963762,男,29,2017/08/20,无,无,无,暂未提供,医疗,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,9,52,39,13,0,医疗,暂无,13593.00,4768.05,2000.00,8366.30
127963763,女,26,2016/08/14,专科,无锡职业技术学院,成人,有逾期,信用卡,日常消费,薪资收入,暂未提供,2000-5000（含2000）,23,94,83,11,0,日常消费,暂无,42598.00,6178.28,10000.00,20817.49
127963764,男,48,2016/01/12,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,"22,252.00",13,109,109,0,0,日常消费,暂无,38040.00,0.00,4936.00,19766.65
127963765,男,44,2016/10/31,无,无,无,暂未提供,装修,经营收入,私营业主,8000-15000（含8000）,"4,700.00",3,10,9,1,0,装修,暂无,8100.00,2517.00,4000.00,4712.05
127963766,女,28,2017/03/06,专科,国家开放大学,开放教育,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,暂未提供,1,12,8,4,0,日常消费,暂无,9500.00,0.00,9500.00,11173.68
127963770,男,21,2017/12/23,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,1,1,1,0,0,日常消费,暂无,1500.00,0.00,1500.00,1849.80
127963771,男,33,2017/01/24,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,5,30,29,1,0,日常消费,暂无,11037.00,0.00,5000.00,5615.38
127963773,男,19,2018/06/18,无,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,842.00,1,2,0,2,0,旅游,暂无,2000.00,2266.50,2000.00,2745.24
127963774,男,30,2018/01/26,无,无,无,暂未提供,装修,经营收入,私营业主,5000-8000（含5000）,暂未提供,1,6,6,0,0,装修,暂无,3000.00,1919.64,3000.00,4079.28
127963775,女,31,2018/06/15,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,1,2,1,1,0,日常消费,暂无,5000.00,3933.16,5000.00,5899.74
127963776,女,22,2017/10/28,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,1,3,3,0,0,日常消费,暂无,4500.00,0.00,4500.00,5055.27
127963777,男,20,2017/08/02,无,无,无,暂未提供,装修,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,8,48,48,0,0,装修,暂无,16728.00,5837.22,5213.00,9703.39
127963779,女,29,2016/12/19,无,无,无,暂未提供,生产经营,薪资收入,暂未提供,2000-5000（含2000）,"4,500.00",11,72,66,6,0,生产经营,暂无,41006.00,8034.39,10000.00,23898.91
127963780,男,38,2017/06/22,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,1,9,8,1,0,日常消费,暂无,1000.00,332.40,1000.00,1369.72
127963781,男,44,2017/08/24,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,1,6,3,3,0,日常消费,暂无,2000.00,0.00,2000.00,2404.62
127963782,男,34,2017/05/18,无,无,无,有逾期,其他贷款,日常消费,薪资收入,私营业主,5000-8000（含5000）,8,36,36,0,0,日常消费,暂无,10133.00,0.00,3700.00,4521.28
127963783,女,39,2016/11/03,无,无,无,暂未提供,装修,经营收入,私营业主,5000-8000（含5000）,"3,400.00",3,15,14,1,0,装修,暂无,5086.00,0.00,3100.00,3391.55
127963784,男,34,2015/05/17,无,无,无,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,暂未提供,1,7,1,6,0,日常消费,暂无,3000.00,0.00,3000.00,0.00
127963785,男,24,2017/05/11,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,12,7,5,0,日常消费,暂无,1000.00,0.00,1000.00,1226.14
127963787,女,21,2018/02/08,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,5,30,27,3,0,日常消费,暂无,3307.00,1197.45,707.00,3167.05
127963789,男,46,2016/06/20,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,暂未提供,5,24,5,17,2,日常消费,暂无,11504.00,0.00,3100.00,4494.61
127963790,女,36,2017/04/09,无,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,暂未提供,1,6,6,0,0,日常消费,暂无,7000.00,0.00,7000.00,8136.24
127963791,男,28,2015/08/19,专科,滨州学院,成人,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,10,42,42,0,0,日常消费,暂无,44500.00,11007.74,11000.00,15742.56
127963792,男,23,2016/02/16,无,无,无,暂未提供,装修,经营收入,暂未提供,5000-8000（含5000）,暂未提供,8,50,49,1,0,装修,暂无,10874.00,1821.95,4000.00,4600.99
127963793,女,21,2018/04/04,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,2,7,7,0,0,日常消费,暂无,1800.00,688.31,1200.00,1415.82
127963794,男,54,2016/09/19,无,无,无,有逾期,信用卡,日常消费,薪资收入,公务员,2000-5000（含2000）,8,47,44,3,0,日常消费,暂无,15788.00,0.00,5500.00,6635.27
127963795,男,29,2017/06/10,无,无,无,有逾期,信用卡,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,5,5,0,0,日常消费,暂无,5700.00,2049.90,3000.00,3645.12
127963796,女,32,2018/01/19,无,无,无,暂未提供,日常消费,经营收入,暂未提供,2000-5000（含2000）,暂未提供,2,11,11,0,0,日常消费,暂无,3823.00,2143.65,3000.00,4079.04
127963797,男,42,2015/07/24,无,无,无,暂未提供,旅游,薪资收入,暂未提供,8000-15000（含8000）,"93,497.00",6,42,42,0,0,旅游,暂无,40652.00,13979.09,12000.00,17211.59
127963798,男,35,2017/05/07,无,无,无,暂未提供,装修,经营收入,暂未提供,5000-8000（含5000）,"45,218.00",7,61,59,1,0,装修,暂无,9012.00,362.47,1800.00,5700.16
127963800,男,28,2016/11/20,专科,湖南理工职业技术学院,普通,暂未提供,日常消费,投资收入,私营业主,5000-8000（含5000）,"2,800.00",7,36,36,0,0,日常消费,暂无,11739.86,829.94,5500.00,6640.18
127963801,女,34,2016/04/09,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,8,8,0,0,日常消费,暂无,15000.00,0.00,14000.00,15292.68
127963803,男,28,2015/09/18,无,无,无,暂未提供,装修,个人存款,暂未提供,8000-15000（含8000）,暂未提供,1,12,6,6,0,装修,暂无,6100.00,0.00,6100.00,6520.80
127963806,男,25,2017/04/25,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,12,3,7,2,日常消费,暂无,1300.00,0.00,1300.00,1598.25
127963807,女,21,2018/03/14,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,9,9,0,0,日常消费,暂无,1587.00,0.00,1050.00,1559.75
127963808,男,20,2017/12/12,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,"4,221.00",1,2,1,1,0,日常消费,暂无,1000.00,1133.30,1000.00,1359.96
127963810,男,19,2018/01/17,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,2,2,2,0,0,日常消费,暂无,1000.00,0.00,1000.00,1359.60
127963813,男,29,2017/01/10,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,3,10,10,0,0,日常消费,暂无,1500.00,0.00,1000.00,1250.25
127963814,男,25,2015/05/20,本科,电子科技大学中山学院,普通,暂未提供,医疗,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,11,132,60,66,0,医疗,暂无,15403.00,0.00,4000.00,4321.30
127963815,男,35,2017/02/17,专科,焦作大学,普通,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,2,19,2,15,1,日常消费,暂无,4752.00,0.00,3600.00,4313.40
127963817,男,27,2016/05/12,无,无,无,暂未提供,兼职创业,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,18,13,5,0,兼职创业,暂无,1950.00,0.00,1250.00,1203.48
127963819,男,31,2018/04/07,无,无,无,暂未提供,兼职创业,薪资收入,私营业主,8000-15000（含8000）,暂未提供,1,4,4,0,0,兼职创业,暂无,1000.00,0.00,1000.00,1179.82
127963820,男,24,2014/07/30,无,无,无,暂未提供,日常消费,个人存款,私营业主,8000-15000（含8000）,"10,398.00",6,26,17,9,0,日常消费,暂无,10750.00,0.00,3000.00,6669.60
127963821,男,22,2016/06/07,无,无,无,暂未提供,医疗,薪资收入,暂未提供,2000-5000（含2000）,"19,040.00",6,25,22,3,0,医疗,暂无,5920.00,528.48,1400.00,2433.25
127963822,男,29,2016/01/03,本科,三江学院,普通,暂未提供,日常消费,投资收入,暂未提供,15000及以上,暂未提供,1,12,11,1,0,日常消费,暂无,6000.00,0.00,6000.00,7027.08
127963824,男,24,2017/08/01,无,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,12,12,0,0,装修,暂无,1800.00,0.00,1800.00,2225.04
127963825,男,31,2017/06/11,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,500.00,3,9,6,3,0,日常消费,暂无,3000.00,0.00,1000.00,1269.15
127963826,男,29,2017/02/11,无,无,无,暂未提供,旅游,经营收入,工薪族,暂未提供,"53,285.00",0,0,0,0,0,旅游,暂无,0.00,0.00,0.00,0.00
127963827,男,27,2018/05/30,本科,台州学院,普通,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,"39,565.00",1,3,1,2,0,日常消费,暂无,6500.00,6899.22,6500.00,8457.14
