ID,性别,年龄,文化程度,收入情况,还款来源,征信记录,借款用途,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127940935,0,29,1,1,1,0,4,1833,6,20,19,1,0,8800,5383.79,5000,6798.32
127940937,1,22,0,2,9,0,6,0,1,3,2,1,0,2000,0,2000,2243.49
127940939,1,29,1,3,3,0,3,0,5,22,20,1,0,19019,5388.16,7000,8233.2
127940940,1,21,0,2,1,0,6,3000,48,36,36,0,0,15944,0,2120,2506.74
127940941,1,43,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
127940942,1,20,0,3,9,0,1,0,1,2,1,1,0,1750,1376.6,1750,2090.1
127940944,0,21,0,3,9,0,1,0,1,2,2,0,0,1750,635.82,1750,1907.46
127940947,1,32,1,3,5,1,5,29179,8,39,28,1,0,26471,0,9271,13785.97
127940950,0,31,0,4,7,0,1,0,1,4,1,1,0,11000,4289.48,11000,13025.74
127940951,1,24,0,2,9,0,3,0,10,69,35,1,0,9000,0,2000,5552.21
127940952,0,20,0,3,9,0,2,2500,1,2,2,0,0,2850,2241.88,2850,3362.82
127940954,1,28,0,3,9,2,4,1063,4,29,25,1,0,4057,382.45,2050,2642.76
127940956,1,20,0,4,9,0,1,0,1,3,3,0,0,1200,707.97,1200,1415.94
127940958,0,27,1,3,9,0,1,43208,16,80,80,0,0,42032,16781.89,7000,16781.89
127940959,1,28,0,3,9,0,1,615,7,46,27,1,0,14852,5884.34,4500,7113.38
127940960,1,18,0,3,9,0,1,0,1,3,3,0,0,700,0,700,762.93
127940961,1,33,2,4,9,0,6,129004,4,39,31,1,0,12861,0,6800,10198.6
127940963,1,34,0,4,9,0,1,0,3,8,8,0,0,13468,0,10000,11231.28
127940964,1,40,2,4,9,0,1,138131,2,15,13,1,0,11054,0,6000,7483.04
127940965,0,32,0,5,9,0,1,0,1,6,5,1,0,6500,0,6500,7230.12
127940966,1,25,1,3,9,0,2,1500,0,0,0,0,0,0,0,0,0
127940967,1,37,0,3,9,0,1,0,2,8,6,1,0,6120,1230.99,3060,3841.4
127940969,0,21,0,2,9,0,1,0,1,3,3,0,0,1500,843.39,1500,1769.88
127940971,1,36,1,5,9,0,1,24071,1,3,3,0,0,10000,9925.29,10000,13233.72
127940972,1,30,2,3,9,0,1,1500,5,31,31,0,0,35044,12964.67,18000,21032.18
127940973,1,22,0,3,9,0,1,0,1,2,2,0,0,3000,1089.99,3000,3269.97
127940974,0,36,0,2,9,0,1,0,2,6,3,1,0,4900,3067.68,3900,4978.36
127940975,1,32,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127940977,1,22,0,3,9,0,2,2250,11,91,90,1,0,23955,5560.76,4966,12260.21
127940978,1,32,0,4,3,0,2,5049,1,4,4,0,0,3300,0,3300,4079.4
127940979,0,34,0,4,9,0,1,29982,0,0,0,0,0,0,0,0,0
127940981,1,22,1,2,9,0,1,0,3,23,21,1,0,22327,2405.18,11900,13712.77
127940982,1,45,0,4,9,0,6,0,1,5,3,1,0,12000,8783.46,12000,16317.36
127940983,0,25,2,2,9,0,8,0,5,22,12,1,0,18444,3095.26,8500,9454.8
127940984,1,37,0,4,3,0,3,0,5,19,19,0,0,15700,3920.23,4500,7429.65
127940986,1,40,0,3,3,0,1,0,5,6,6,0,0,3100,0,3100,3665.22
127940989,0,21,0,3,1,0,4,0,2,11,11,0,0,4350,2355.15,3750,4670.36
127940992,1,38,0,4,11,1,5,12753,0,0,0,0,0,0,0,0,0
127940994,1,27,0,3,9,0,2,0,18,118,97,1,0,48954,15732.12,6254,17786.65
127940999,1,24,0,5,9,0,6,33107,0,0,0,0,0,0,0,0,0
127941003,0,31,0,2,9,0,6,26038,1,9,9,0,0,1000,326.16,1000,1359.64
127941004,1,26,1,3,9,0,1,0,2,18,18,0,0,4054,0,3500,4116.6
127941006,1,22,0,3,6,1,5,2351,0,0,0,0,0,0,0,0,0
127941008,1,38,0,4,9,0,1,86275,5,29,17,1,0,17919,0,4270,5102.12
127941012,1,31,1,3,1,0,1,5887,10,36,33,1,0,25426,7080.63,8500,9534.84
127941014,1,27,0,2,9,0,3,1678,2,7,7,0,0,6240,4526.13,5240,6710.97
127941016,0,28,2,4,9,0,1,0,5,43,37,1,0,10399,0,2499,8958.32
127941017,0,31,0,3,9,0,1,0,9,47,42,1,0,12141,2323.42,4000,4448.02
127941020,0,35,0,2,3,0,6,0,2,10,7,1,0,7600,2382.75,4000,4596.81
127941022,1,22,0,3,9,0,1,0,1,2,2,0,0,1300,472.32,1300,1416.96
127941023,1,25,0,2,9,0,1,3154,14,54,41,1,0,13325,0,3000,6838.88
127941026,1,31,0,3,9,0,3,5062,10,57,44,1,0,11187,1743.83,1600,3695.98
127941033,0,40,0,4,3,0,1,74195,15,44,42,1,0,61200,1447.8,10000,12007.97
127941035,0,21,0,3,9,0,1,0,1,1,1,0,0,1000,0,1000,1208.33
127941036,1,32,0,2,9,0,2,0,3,17,17,0,0,2500,0,1000,1383.84
127941038,1,22,0,3,3,0,1,0,3,15,14,1,0,4699,2596.99,3000,4079.04
127941039,1,30,0,3,3,0,3,0,12,80,80,0,0,64952,11354,10000,28695.73
127941040,1,20,0,3,9,0,1,10398,8,11,11,0,0,10556,0,1750,5074.58
127941043,1,32,0,3,9,0,1,13658,4,21,21,0,0,6764,2536.37,2500,4486.16
127941046,1,24,0,3,9,0,1,27231,0,0,0,0,0,0,0,0,0
127941048,1,28,0,3,9,0,1,0,2,7,7,0,0,2000,0,1000,1231.86
127941050,0,30,2,4,3,0,1,263017,4,29,29,0,0,33102,12040.82,12000,17681.19
127941051,0,20,1,3,9,0,4,0,1,2,0,1,0,5720,6482.5,5720,7804.93
127941052,1,26,0,4,9,0,1,0,11,60,57,1,0,27645,10787.95,4416,16565.77
127941053,1,27,0,3,3,0,1,395,1,2,2,0,0,3040,2391.36,3040,3587.04
127941054,1,30,1,3,9,0,6,4704,10,60,56,1,0,17541,0,2800,8082.71
127941058,0,37,0,3,3,0,1,13934,0,0,0,0,0,0,0,0,0
127941061,1,39,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0
127941066,0,28,2,4,9,0,1,0,1,2,2,0,0,1500,0,1500,1634.97
127941068,1,22,0,3,3,0,4,2279,2,10,6,1,0,3720,2433.69,3000,4079.28
127941069,1,21,0,2,9,0,2,0,7,55,44,1,1,6867,0,1750,1928.82
127941070,1,33,0,4,9,2,1,113941,0,0,0,0,0,0,0,0,0
127941071,0,29,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0
127941072,1,31,0,3,9,0,1,0,11,81,76,1,0,17158,2558.28,4477,9847.04
127941073,1,30,2,3,9,2,1,1900,11,51,51,0,0,13466,5295.66,2198,8080.99
127941074,1,27,0,4,9,0,1,0,1,1,1,0,0,1000,0,1000,1127.5
127941075,1,24,0,4,9,0,6,9001,11,59,43,1,0,22183,8157.85,6600,9179.13
127941077,0,39,2,5,9,0,1,113986,6,23,22,1,0,16419,2357.6,4712,6516.78
127941078,0,19,0,2,9,0,3,0,2,10,9,1,0,4800,1522.3,2500,2920.68
127941079,0,42,0,4,9,0,4,118916,10,42,42,0,0,15314,6396.1,3137,8822.76
127941081,1,23,0,2,9,0,1,0,1,3,2,1,0,1800,1061.94,1800,2149.48
127941082,1,27,0,3,9,0,2,0,5,22,22,0,0,10855,1104.69,3360,4227.13
127941083,1,31,0,2,9,0,8,3200,12,82,82,0,0,19918,2830.01,3000,8616.17
127941084,1,23,0,4,9,0,1,0,16,138,126,1,0,40190,0,7355,9651.3
127941086,1,20,0,3,9,0,1,0,9,30,26,1,0,8622,0,1400,2288.54
127941087,1,31,0,4,9,0,1,0,13,57,54,1,0,25443,0,5000,11140.38
127941088,1,21,0,2,9,0,1,0,1,3,3,0,0,1500,1529.91,1500,2039.88
127941090,1,28,1,4,3,0,1,0,4,19,19,0,0,29176,12217.86,13500,17597.59
127941091,0,23,0,2,9,0,1,40634,2,8,8,0,0,8698,5065.69,7000,8651.16
127941092,0,18,0,2,9,0,2,0,1,2,2,0,0,4000,3146.4,4000,4719.6
127941093,1,25,0,3,1,0,8,0,22,139,122,1,0,46205,11691.25,5505,14522.76
127941094,0,21,0,2,9,0,1,5062,7,38,38,0,0,9954,1436.47,2032,4778.15
127941095,1,36,0,4,9,0,1,0,4,37,37,0,0,11042,722.72,3807,6905.97
127941097,1,25,0,3,9,0,3,58,2,4,4,0,0,3600,989.85,1800,2123.88
127941098,0,22,0,3,9,0,1,14498,0,0,0,0,0,0,0,0,0
127941099,1,23,0,4,3,0,1,0,8,55,54,1,0,18718,5127.61,5005,7692.58
127941100,1,32,2,4,9,0,1,0,5,26,21,1,0,16195,2124.29,6035,7027.21
127941101,1,35,0,5,3,0,6,5200,0,0,0,0,0,0,0,0,0
127941102,0,35,0,5,3,0,1,184638,4,16,15,1,0,10718,1525,4500,5320.5
127941104,1,24,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0
127941105,1,28,0,4,9,0,3,22898,1,13,11,1,0,6600,0,6600,7336.56
127941106,0,23,0,2,3,0,8,0,1,2,1,1,0,10000,11231.4,10000,13513.21
127941108,0,32,2,4,3,0,2,0,19,132,131,1,0,149291,29132.72,16000,35574.36
127941109,1,42,0,4,9,0,1,20082,1,4,4,0,0,10500,8747.04,10500,14275.56
127941110,1,30,0,3,9,0,2,16649,17,178,160,1,0,50735,7052.75,6960,18472.28
127941112,0,34,0,3,9,0,1,0,16,78,76,1,0,58675,14843.74,7863,18766.9
127941114,1,42,0,3,9,0,1,0,1,0,0,0,0,5000,5899.74,5000,5899.74
127941115,1,24,0,3,9,0,1,2246,0,0,0,0,0,0,0,0,0
127941118,0,35,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127941119,0,39,0,3,9,0,1,0,7,42,38,1,1,17902,0,4204,9807.28
127941120,0,33,0,3,3,0,6,7453,8,37,36,1,0,15624,2958.43,5000,6912.05
127941121,1,24,0,2,9,2,6,0,4,42,42,0,0,7104,0,2280,6782.29
127941122,1,27,0,3,9,0,3,5363,10,47,37,1,0,18343,1825.29,4500,5500.68
127941124,0,44,0,2,9,0,1,4396,20,86,84,1,0,40084,0,6000,13098.58
127941125,0,30,0,2,9,0,1,0,5,27,25,1,0,6425,0,2663,5324.31
127941126,1,26,0,3,3,0,1,4099,8,44,32,1,1,7657,2110.93,1500,2854.23
127941128,1,23,0,4,9,0,1,0,26,89,86,1,0,45425,0,5500,7955.16
127941129,1,25,1,3,9,0,1,52992,4,17,16,1,0,14306,7691.06,9000,12237.24
127941130,0,43,1,3,9,0,1,0,9,69,56,1,0,52833,6506.9,22000,24353.87
127941131,1,23,1,2,9,0,1,9049,1,4,4,0,0,6000,5218.32,6000,8159.94
127941133,1,24,0,3,9,0,3,0,2,6,5,1,0,6500,0,6500,6133.45
127941134,1,36,0,2,9,0,1,14169,1,5,5,0,0,2000,1492.82,2000,2719.94
127941135,1,25,1,2,9,0,8,0,1,6,5,1,0,1000,0,1000,1384.74
127941137,0,26,0,4,3,0,1,0,7,38,20,1,0,13281,1681.96,6100,6516.66
127941138,1,20,0,3,9,0,3,0,3,7,7,0,0,4500,3633.12,3500,4759.22
127941141,1,18,0,3,9,0,2,0,0,0,0,0,0,0,0,0,0
127941142,1,46,0,3,9,0,1,12544,2,7,7,0,0,6000,4023.04,5000,6798.84
127941144,1,31,2,2,2,1,5,0,7,23,19,1,0,31151,2776.31,10000,11323.32
127941147,0,25,0,2,9,0,1,0,5,36,22,1,0,13286,0,4000,5076.93
127941148,1,33,1,0,9,0,1,0,9,55,36,1,1,38600,0,6800,0
127941149,1,23,0,3,9,0,1,1000,14,91,88,1,0,24352,4947.62,3868,10182.95
127941151,0,19,0,1,8,0,2,0,1,9,9,0,0,625,203.88,625,815.52
127941152,1,23,0,3,9,0,2,0,6,14,9,1,0,25045,5020.72,9500,12707.01
127941153,1,33,0,4,9,0,1,0,13,85,79,1,1,53843,5400.22,9034,15090.06
127941154,0,28,0,5,1,0,2,4555,0,0,0,0,0,0,0,0,0
127941155,1,31,2,4,9,0,1,0,5,26,24,1,0,12916,3883.16,8500,11557.38
127941157,1,44,0,3,3,2,1,0,19,92,91,0,0,30251,0,3724,14481.33
127941158,1,26,0,3,9,0,1,0,2,11,8,1,0,2810,1333.6,2000,2719.28
127941159,0,37,0,3,3,0,8,0,32,250,245,0,0,145558,0,10000,24243.34
127941160,1,36,0,3,9,0,6,1067,3,15,10,1,0,9450,0,4200,4759.56
127941166,1,22,0,3,9,0,3,0,1,3,3,0,0,500,0,500,603.33
127941167,1,31,1,3,9,0,4,10595,9,50,47,1,0,31474,4808.97,5166,10963.92
127941168,1,21,0,3,9,0,1,0,1,12,12,0,0,2000,0,2000,2719.44
127941170,0,42,0,2,9,0,1,0,9,49,48,1,0,23421,6703.95,5367,9674.77
127941173,1,28,0,3,9,0,1,0,3,8,8,0,0,2700,549.9,1000,1206.92
127941176,1,22,0,3,9,0,1,0,3,13,11,1,0,1500,0,500,771.64
127941178,1,34,0,5,9,0,1,0,3,15,15,0,0,21101,2973.06,10000,11423.34
127941179,1,24,0,3,3,0,1,3249,1,3,3,0,0,2000,1179.93,2000,2359.86
127941180,1,26,0,2,9,0,1,0,2,6,6,0,0,2994,0,1800,2037.8
127941181,1,36,0,3,9,0,2,928,6,28,28,0,0,11993,2549.85,4000,4569.3
127941182,1,21,0,3,9,0,1,0,1,3,3,0,0,1800,0,1800,2447.52
127941185,1,24,0,3,9,0,3,5831,2,9,8,1,0,3720,2448.48,3000,4079.28
127941186,0,34,1,3,9,0,3,32438,25,194,187,1,0,61886,3477.59,7000,18407.1
127941188,1,35,1,4,9,0,1,0,12,63,57,1,0,44083,0,14600,18640.68
127941189,1,32,0,3,9,0,1,0,9,89,89,0,0,51567,12817.02,10000,20354.12
127941190,1,30,1,3,9,0,1,0,7,41,8,1,0,13934,3524.23,4000,5205.85
127941192,1,31,2,5,3,0,6,0,15,79,62,1,0,75085,12048.4,18390,27837.27
127941193,0,28,0,3,7,0,1,0,7,37,36,1,0,24776,6345.67,8726,11254.66
127941194,1,30,1,4,9,0,2,97269,14,95,94,1,0,55689,7773.16,15317,27407.34
127941195,0,28,0,3,3,0,3,91041,6,33,29,1,0,21901,11110.71,10000,13754.33
127941198,1,24,0,2,9,0,1,12595,0,0,0,0,0,0,0,0,0
127941199,1,25,0,3,3,0,2,7597,10,12,12,0,0,1700,0,1200,1811.48
127941201,0,30,0,4,1,0,1,0,9,79,76,1,0,16208,3269.54,3528,7913.82
127941208,1,22,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0
127941210,1,51,0,3,9,0,2,0,13,67,65,1,0,18807,344.56,2617,7951.41
127941211,1,21,0,2,9,2,1,8611,4,14,14,0,0,5009,592.51,1500,1776.63
127941213,1,31,0,3,9,0,3,0,2,4,4,0,0,2000,0,1000,1213.38
127941215,1,41,0,3,9,0,1,0,1,6,3,1,0,2000,0,2000,2364.66
127941216,1,27,0,3,9,0,1,0,4,18,15,1,0,3100,0,1000,2096
127941218,1,30,1,4,3,0,1,13840,3,23,23,0,0,25496,4273.28,15000,17600.85
127941219,1,21,0,3,9,0,1,0,2,10,10,0,0,4348,2747.96,3750,5099.06
127941221,1,23,0,2,9,0,8,0,0,0,0,0,0,0,0,0,0
127941222,1,20,0,2,9,0,4,0,0,0,0,0,0,0,0,0,0
127941223,1,19,0,3,1,0,8,6374,5,17,17,0,0,5644,3642.71,2909,4714.98
127941224,0,29,0,2,9,0,1,4825,2,8,8,0,0,2940,1726.47,1940,3300.09
127941225,0,35,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0
127941227,0,49,0,2,9,0,1,7526,1,6,6,0,0,5000,0,5000,5559.3
127941228,1,29,1,4,9,0,1,0,10,54,19,1,0,21464,0,7000,8931.88
127941229,0,21,1,3,9,0,1,4000,1,2,2,0,0,500,0,500,544.95
127941230,0,26,0,2,9,0,1,0,6,60,60,0,0,21262,0,10096,12754.26
127941232,1,27,1,4,9,0,1,116956,5,26,23,1,0,20394,5567.7,9600,10782
127941235,0,32,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127941237,0,24,0,2,9,0,8,0,7,30,28,1,0,14872,471.45,3208,6565.8
127941239,1,49,0,4,7,0,1,5768,6,24,24,0,0,30737,3465.32,6557,9903.16
127941240,1,27,0,4,9,0,1,0,2,15,14,1,0,2160,749.4,1160,2578.69
127941241,1,27,2,3,9,2,1,0,13,76,76,0,0,84305,12339.91,15514,32710.43
127941244,0,39,0,5,3,0,1,66017,0,0,0,0,0,0,0,0,0
127941245,0,36,0,3,3,0,1,0,11,53,53,0,0,64657,18460.57,15750,20542.77
127941246,0,29,0,3,9,0,3,0,8,36,26,1,0,13326,0,7000,8165.67
127941247,1,29,0,3,9,0,1,0,4,27,27,0,0,4050,0,1030,1359.6
127941249,1,28,0,4,3,0,1,0,1,2,2,0,0,2000,1573.32,2000,2359.98
127941252,0,31,0,2,8,0,6,0,0,0,0,0,0,0,0,0,0
127941253,0,33,0,2,1,0,1,0,1,2,2,0,0,4000,3146.52,4000,4719.78
127941255,0,25,0,2,9,0,1,0,2,7,7,0,0,8116,6179.11,7000,9518.4
127941257,0,35,0,5,1,0,1,0,26,98,98,0,0,51806,6328.1,5600,11765.99
127941258,1,27,0,3,3,0,6,0,7,25,12,1,0,4100,0,1000,2917.08
127941259,0,30,0,4,3,0,1,243082,10,86,79,1,0,46264,8790.46,6560,16044.65
127941261,1,30,0,3,9,0,1,0,1,7,4,1,0,6000,3261.95,6000,8185.28
127941262,0,25,0,4,3,0,3,6100,22,119,119,0,0,99544,8315.9,20400,23118.06
127941265,1,18,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127941269,1,27,2,3,9,0,2,0,11,39,39,0,0,26066,17830.6,14000,18068.61
127941271,1,29,2,3,9,0,6,0,14,50,45,1,0,61903,9359.34,10700,12656.42
127941273,1,25,0,4,9,0,1,38361,1,2,0,1,0,5700,6459.8,5700,7777.07
127941274,1,24,1,3,9,0,1,3600,2,8,8,0,0,8000,5289.84,5000,8929.71
127941275,1,18,0,2,9,0,3,0,1,2,2,0,0,2300,1809.2,2300,2713.8
127941277,1,23,1,3,9,0,2,0,1,5,5,0,0,3000,2282.98,3000,4079.88
127941278,1,35,0,2,9,0,1,0,2,10,9,1,0,3307,1993.74,2500,3409.52
127941279,1,47,0,4,9,0,1,73620,6,32,29,1,0,18221,3517.8,6100,7522.36
127941283,1,20,0,2,9,0,1,0,1,12,12,0,0,1000,0,1000,1359.64
127941284,0,31,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
127941285,1,38,1,5,9,2,1,474166,6,35,35,0,0,34576,8399.03,20000,23320.98
127941286,1,32,2,4,9,0,2,0,12,80,67,1,0,37571,12729.49,12000,16614.14
127941287,1,26,0,4,3,0,4,0,3,24,21,1,0,16327,0,7000,9536.52
127941291,1,28,1,2,9,0,8,4200,0,0,0,0,0,0,0,0,0
127941292,1,28,0,3,9,0,1,0,1,3,3,0,0,5000,0,5000,5700.21
127941293,1,23,0,3,9,0,1,0,5,14,14,0,0,8992,0,3000,3269.82
127941295,1,44,0,3,3,0,1,0,1,3,3,0,0,1800,1061.94,1800,2123.88
127941297,0,47,0,4,1,0,1,0,14,73,70,1,0,41395,13834.59,7100,13876.75
127941298,1,25,0,3,9,0,1,0,20,90,78,1,0,27961,5397,4870,6735.2
127941301,1,35,0,2,5,1,5,53067,4,48,48,0,0,14836,0,6000,10916.25
127941302,1,30,0,3,9,0,1,0,1,5,5,0,0,8000,5776.33,8000,10742.28
127941303,1,28,0,2,9,0,1,0,5,3,3,0,0,8200,4247.76,4600,5137.02
127941304,0,34,0,2,9,0,1,0,9,64,59,1,0,19803,895.56,7000,10865.87
127941305,1,28,0,3,9,0,6,0,3,22,18,1,0,19697,6729.05,12500,15863.94
127941310,0,21,0,3,7,0,1,0,7,40,40,0,0,16121,6234.11,9000,10825.45
127941312,1,29,0,3,3,0,3,66698,2,15,11,1,0,6636,0,5000,5785.2
127941313,1,35,0,5,9,0,2,0,11,66,55,1,0,29410,0,7700,9293.24
127941320,1,30,0,2,9,0,1,8000,7,44,44,0,0,21806,8366.82,4929,13535.88
127941321,0,23,2,2,9,0,1,848,10,24,24,0,0,11400,9576.77,2200,11408.48
127941322,1,22,0,3,9,0,1,0,6,34,34,0,0,8337,1117.32,3000,3531.96
127941323,1,22,0,2,9,0,1,5893,2,11,11,0,0,1279,563.64,779,1569.55
127941325,1,29,0,4,9,0,8,0,12,39,34,1,0,23692,9097.55,3607,10846.65
127941326,1,29,0,3,9,0,1,0,7,65,41,1,0,16900,974.84,3000,12055.31
127941327,1,27,0,3,3,0,1,2757,6,26,21,1,0,15337,2935.97,8000,8894.94
127941328,1,19,0,2,9,0,1,0,3,23,9,1,0,2976,97.56,1750,2163.24
127941329,1,41,0,2,3,0,1,0,3,16,7,1,0,3366,800.34,1600,1918.55
127941330,1,21,0,2,9,0,6,0,2,13,13,0,0,1961,0,1250,1534.84
127941332,1,21,0,2,9,0,1,0,1,2,2,0,0,1000,1133.3,1000,1359.96
127941333,0,31,0,2,9,0,6,0,0,0,0,0,0,0,0,0,0
127941335,1,31,0,5,7,0,4,0,7,40,30,1,0,42869,10142.99,12400,14302.62
127941338,0,24,0,2,9,0,1,0,4,14,14,0,0,6000,0,2800,3600.76
127941339,0,26,0,3,9,0,2,28028,26,202,202,0,0,115090,22677.36,9500,28268.11
127941340,1,29,0,3,3,0,1,27036,2,9,9,0,0,4900,3324.3,4000,5439.04
127941344,1,38,0,3,5,1,5,0,11,70,64,1,0,25182,0,5612,14797.84
127941345,0,30,0,2,9,0,1,72996,8,77,77,0,0,27822,6495.12,7807,13977.82
127941346,0,29,0,2,1,0,1,0,1,1,1,0,0,30000,39064.35,30000,40762.8
127941348,0,21,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127941349,1,36,2,3,7,0,2,33324,17,68,68,0,0,38700,11233.27,7100,12619.44
127941351,0,24,0,2,9,0,1,32147,1,2,2,0,0,5000,3933.28,5000,5899.92
127941353,1,20,0,1,1,0,1,0,5,15,10,1,0,2500,1734.2,500,1960.05
127941354,1,27,0,2,3,0,6,6451,1,8,7,1,0,4000,1739.56,4000,5438.68
127941356,1,31,0,4,9,0,1,0,4,8,6,1,1,4140,0,1070,1261.92
127941357,1,30,0,3,1,0,1,0,1,7,7,0,0,1000,554,1000,1359.6
127941358,1,26,0,0,9,0,1,15889,2,7,5,1,0,1870,0,1220,1931.31
127941359,1,33,0,3,3,0,1,0,2,10,10,0,0,3100,1831,2500,3399.34
127941360,1,30,0,3,9,0,1,3600,6,26,26,0,0,15396,3049.56,4000,5135.82
127941361,1,23,0,4,3,0,1,836,1,4,3,1,0,1000,393.28,1000,1179.84
127941362,0,19,0,1,8,0,6,0,1,9,9,0,0,625,203.88,625,815.52
127941363,0,50,0,4,3,0,8,0,3,9,9,0,0,8130,0,6130,7279.2
127941364,0,24,0,2,3,0,2,0,1,8,7,1,0,3500,1463.8,3500,4758.9
127941365,1,35,0,5,3,0,6,0,7,46,27,1,0,28791,6145.65,5332,12210.8
127941366,0,33,0,3,9,0,6,1600,0,0,0,0,0,0,0,0,0
127941367,1,29,0,4,9,0,6,0,0,0,0,0,0,0,0,0,0
127941368,0,29,0,3,3,0,1,0,21,155,137,1,0,65561,15175.7,9758,23374.72
127941369,0,25,0,2,9,0,1,0,2,6,4,1,0,14400,11849.6,12500,16999.7
127941371,1,24,0,2,9,0,1,0,4,24,23,1,0,7900,1910.14,4000,7241.28
127941372,0,28,0,4,3,0,8,0,6,19,18,1,0,10083,1267.01,3000,5040.9
127941375,1,24,0,3,9,0,1,0,1,12,12,0,0,1000,0,1000,0
127941376,1,19,0,2,9,0,4,0,1,3,1,1,0,4000,2359.89,4000,4756.1
127941378,1,36,0,4,9,0,1,0,4,42,40,1,0,11414,0,4200,6586.19
127941381,1,31,0,4,9,0,2,0,1,4,3,1,0,5200,4522.48,5200,7071.84
127941383,0,29,1,3,9,0,3,0,1,4,3,1,0,9500,7793.52,9500,11726.3
127941384,1,32,0,3,9,0,1,0,14,85,58,1,1,25352,0,7000,9359.5
127941386,0,30,1,3,1,0,1,0,8,34,34,0,0,31560,8331.93,12500,14952.24
127941387,1,33,1,4,9,0,3,219611,7,66,59,1,0,17279,0,7500,8521.53
127941388,1,30,0,3,1,0,1,0,4,13,13,0,0,6295,1906.14,2400,3077.88
127941389,1,30,2,3,9,0,8,37016,19,170,165,1,0,63799,11529.48,13914,30702.85
127941390,1,28,0,3,1,0,2,0,4,29,25,1,0,7208,1404.72,2658,3934.8
127941391,1,35,0,3,1,0,2,10676,2,8,8,0,0,2643,1743.3,2000,2719.44
127941392,1,20,0,2,9,0,4,0,2,8,8,0,0,2000,264.4,1000,1359.56
127941393,1,23,0,3,3,0,2,2806,11,41,41,0,0,14818,6069.33,5500,7733.8
127941394,1,33,0,1,9,0,8,0,1,2,2,0,0,4000,3146.4,4000,4719.6
127941396,0,22,0,2,9,2,3,2500,2,12,12,0,0,2232,639.8,1500,2039.4
127941397,1,52,0,3,9,0,1,0,4,21,21,0,0,11805,4393.07,4800,5941.74
127941405,0,23,1,3,9,0,3,3300,4,15,15,0,0,9412,5579.45,6500,8837.94
127941406,0,30,1,2,9,0,1,0,2,15,8,1,0,7800,0,5000,5500.68
127941410,0,20,0,0,9,0,1,996,0,0,0,0,0,0,0,0,0
127941412,0,29,0,3,9,0,1,5477,5,4,4,0,0,5000,5339.94,1500,5760.06
127941413,1,22,0,2,1,0,1,19970,2,14,14,0,0,2120,461.21,1620,2331.36
127941414,1,26,0,5,3,0,8,69255,0,0,0,0,0,0,0,0,0
127941415,0,28,0,3,9,0,3,0,1,2,2,0,0,2350,0,2350,2772.84
127941416,1,22,0,3,9,0,1,0,4,20,15,1,0,4890,581.72,1500,2079.75
127941418,0,27,0,2,9,0,6,0,6,35,21,1,0,10006,1659.93,3850,5240.08
127941422,1,27,0,3,9,0,1,0,2,18,16,1,0,7301,0,5500,6369.38
127941424,1,23,1,4,9,0,1,0,10,50,49,1,0,13090,2342.38,4000,6019.02
127941425,0,23,0,1,1,0,1,14043,1,2,2,0,0,5000,5666.6,5000,6799.92
127941426,1,24,0,3,9,0,1,0,1,5,4,1,0,1500,1162.91,1500,2039.91
127941429,1,40,0,2,3,0,2,0,2,10,9,1,0,2381,1435.46,1800,2447.4
127941431,1,18,0,2,9,0,6,0,1,4,4,0,0,2500,2090.88,2500,3399.81
127941433,0,23,0,4,9,0,1,22656,1,3,3,0,0,18000,18802.35,18000,21549.33
127941434,1,27,0,3,9,0,1,10000,11,23,19,1,0,18150,0,3500,5726.1
127941436,1,28,0,3,4,1,5,6149,3,12,12,0,0,14400,5622.33,6500,8254.59
127941437,0,45,0,3,9,0,2,0,6,27,27,0,0,25100,15120.96,6000,15433.15
127941440,1,21,0,2,9,0,1,0,1,2,1,1,0,700,0,700,851.22
127941443,1,30,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127941446,1,27,2,4,9,0,1,0,4,32,28,1,0,34693,18405.01,19400,22729.2
127941448,1,32,2,3,9,0,6,0,1,4,3,1,0,9000,0,9000,0
127941449,1,30,2,3,9,0,1,5200,21,112,110,1,0,48474,8126.42,6607,12155.43
127941450,0,26,1,3,9,0,2,0,3,23,23,0,0,19477,1231.3,9500,10651.74
127941451,1,28,2,4,9,0,1,93734,18,66,58,1,0,38323,7623.12,8100,11245.41
127941452,0,27,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0
127941454,1,30,0,3,11,1,5,0,10,55,49,1,0,12200,3081.54,2500,8830.78
