ID,性别,性别2,年龄,注册时间,文化程度,文化程度2,毕业院校,学习形式,征信记录,借款用途,还款来源,工作信息,收入情况,收入情况2,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,资金运用情况,其他事项,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127944889,男,1,30,2016/3/10,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,9,61,61,0,0,旅游,暂无,38612,14370.41,10000,17874.91
127944890,男,1,31,2017/4/18,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,8,47,43,4,0,日常消费,暂无,12124,2072.95,2600,5171.84
127944892,男,1,27,2018/4/6,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"8,571.00",1,5,5,0,0,日常消费,暂无,2000,1493.03,2000,2719.48
127944894,男,1,40,2017/4/5,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,3,25,19,5,0,日常消费,暂无,4700,0,2000,3376.43
127944895,男,1,19,2017/10/26,无,1,无,无,无逾期,兼职创业,薪资收入,暂未提供,5000-8000（含5000）,3,"12,911.00",10,48,48,0,0,兼职创业,暂无,13132,2276.52,4250,5097.86
127944897,男,1,19,2018/7/27,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127944898,男,1,24,2017/1/12,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"87,899.00",11,82,33,40,0,日常消费,暂无,29282,6123.15,5326,10896.72
127944899,男,1,35,2017/8/3,无,1,无,无,暂未提供,日常消费,投资收入,暂未提供,2000-5000（含2000）,2,暂未提供,4,24,23,1,0,日常消费,暂无,7629,1761.6,2700,4375.48
127944902,男,1,36,2017/5/5,无,1,无,无,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,4,暂未提供,4,15,12,3,0,日常消费,暂无,11900,0,4800,5231.73
127944903,男,1,28,2017/11/10,专科,2,安徽职业技术学院,普通,暂未提供,兼职创业,薪资收入,私营业主,15000及以上,5,暂未提供,2,10,9,1,0,兼职创业,暂无,5291,2806.08,4000,5438.76
127944904,男,1,44,2017/5/23,无,1,无,无,暂未提供,日常消费,经营收入,暂未提供,2000-5000（含2000）,2,暂未提供,14,48,48,0,0,日常消费,暂无,9941,815.46,2551,7821.41
127944905,女,2,32,2016/11/15,无,1,无,无,暂未提供,装修,经营收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,2,2,0,0,装修,暂无,7980,6277.4,7980,9416.1
127944906,女,2,30,2016/12/5,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,3,12,11,1,0,日常消费,暂无,13248,5686.13,7248,9221.22
127944907,男,1,35,2017/4/12,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,4,"191,320.00",21,109,105,4,0,日常消费,暂无,26318,6703.17,4000,8088.31
127944908,男,1,44,2016/1/5,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"5,453.00",10,97,90,7,0,日常消费,暂无,33376,4887.26,5000,15600.82
127944910,男,1,42,2016/5/16,无,1,无,无,暂未提供,旅游,薪资收入,私营业主,15000及以上,5,暂未提供,6,42,26,13,0,旅游,暂无,24829,0,6000,13319.65
127944911,男,1,30,2016/8/10,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,4,19,12,6,1,日常消费,暂无,7605,3393.57,2500,4585.82
127944914,男,1,22,2015/9/28,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,4,24,24,0,0,日常消费,暂无,12048,659.05,4989,7205.3
127944915,男,1,31,2018/9/11,无,1,无,无,无逾期,旅游,薪资收入,暂未提供,15000及以上,5,"80,315.00",0,0,0,0,0,旅游,暂无,0,0,0,0
127944918,男,1,39,2015/12/28,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,1,12,9,3,0,日常消费,暂无,5300,0,5300,6455.96
127944921,男,1,19,2017/7/17,无,1,无,无,暂未提供,兼职创业,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,6,9,4,2,2,兼职创业,暂无,4810,0,1000,1996.7
127944922,女,2,42,2015/2/13,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,"2,761.00",11,67,66,1,0,日常消费,暂无,74514,11748.88,44161,53959.83
127944927,男,1,36,2016/9/7,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"19,000.00",5,33,33,0,0,日常消费,暂无,6928,1435.88,2300,4037.55
127944930,男,1,20,2018/2/28,无,1,无,无,暂未提供,日常消费,个人存款,暂未提供,5000-8000（含5000）,3,暂未提供,2,11,11,0,0,日常消费,暂无,1500,854.64,1000,1812.66
127944933,女,2,24,2018/3/26,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,5,5,0,0,日常消费,暂无,1500,0,1500,2039.64
127944934,女,2,32,2018/3/16,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,3,"3,368.00",1,5,3,2,0,旅游,暂无,3000,2195.83,3000,4079.28
127944937,女,2,27,2018/3/18,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,12,12,0,0,日常消费,暂无,2000,0,2000,2719.44
127944938,男,1,20,2015/9/6,无,1,无,无,暂未提供,医疗,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,1,1,1,0,0,医疗,暂无,3500,0,3500,3817.91
127944940,男,1,35,2016/4/20,无,1,无,无,暂未提供,旅游,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,1,1,1,0,0,旅游,暂无,1100,0,1100,1297.92
127944941,女,2,27,2018/9/11,无,1,无,无,无逾期,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127944943,男,1,28,2016/4/25,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,1,7,7,0,0,日常消费,暂无,700,387.75,700,951.6
127944949,男,1,28,2018/9/11,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,"4,890.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127944950,男,1,40,2015/9/21,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"1,000.00",6,36,36,0,0,日常消费,暂无,23582,3402.9,7000,8295.27
127944956,女,2,35,2016/11/13,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,9,7,2,0,装修,暂无,4500,0,4500,5064.27
127944957,女,2,26,2017/11/10,本科,3,上海海洋大学,成人,暂未提供,日常消费,薪资收入,工薪族,暂未提供,0,"48,467.00",5,9,9,0,0,日常消费,暂无,15000,0,15000,16119.27
127944958,男,1,50,2015/12/27,无,1,无,无,暂未提供,日常消费,个人存款,公务员,8000-15000（含8000）,4,"380,242.00",1,4,4,0,0,日常消费,暂无,8000,6691.04,8000,10879.83
127944961,男,1,40,2016/10/6,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,15000及以上,5,"129,786.00",2,10,8,2,0,旅游,暂无,17800,6447.6,9800,12242.67
127944965,女,2,21,2016/4/15,专科,2,江西广播电视大学,成人,无逾期,日常消费,个人存款,暂未提供,5000-8000（含5000）,3,暂未提供,2,9,8,1,0,日常消费,暂无,5900,4104,4000,6327
127944970,男,1,37,2017/1/14,无,1,无,无,暂未提供,医疗,经营收入,私营业主,5000-8000（含5000）,3,"8,953.00",1,5,5,0,0,医疗,暂无,1800,1343.72,1800,2447.52
127944972,男,1,30,2016/1/13,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,15000及以上,5,暂未提供,5,28,17,11,0,装修,暂无,31121,11413.3,10100,15881.73
127944973,男,1,29,2017/7/11,专科,2,中央广播电视大学,成人,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,4,暂未提供,16,89,79,10,0,日常消费,暂无,22837,0,6000,7053.03
127944976,女,2,42,2018/8/30,无,1,无,无,暂未提供,装修,个人存款,暂未提供,5000-8000（含5000）,3,暂未提供,0,0,0,0,0,装修,暂无,0,0,0,0
127944977,女,2,36,2016/8/8,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,2000-5000（含2000）,2,"2,500.00",19,99,96,3,0,装修,暂无,71344,1421.07,5000,24457.1
127944982,男,1,37,2015/6/29,无,1,无,无,暂未提供,装修,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,3,31,13,14,0,装修,暂无,10167,0,3960,2794.96
127944983,男,1,25,2015/10/9,专科,2,辽宁师范大学,成人,有逾期,信用卡,日常消费,经营收入,15000及以上,5,暂未提供,2,7,6,1,0,日常消费,暂无,8949,7271.85,6000,8158.2
127944987,男,1,25,2017/5/4,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,2,12,9,3,0,日常消费,暂无,1800,0,1000,1734.96
127944988,男,1,21,2017/12/23,无,1,无,无,暂未提供,医疗,个人存款,暂未提供,2000以下,1,"5,360.00",0,0,0,0,0,医疗,暂无,0,0,0,0
127944989,男,1,30,2017/4/10,专科,2,昆明理工大学,成人,暂未提供,装修,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,10,42,23,19,0,装修,暂无,13829,1449.59,3061,4624.41
127944992,男,1,28,2017/7/12,无,1,无,无,暂未提供,生产经营,薪资收入,私营业主,8000-15000（含8000）,4,"54,260.00",1,3,3,0,0,生产经营,暂无,3000,0,3000,3550.23
127944994,男,1,28,2017/6/7,专科,2,江苏畜牧兽医职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,7,59,41,16,0,日常消费,暂无,35088,14360.23,25000,30274.8
127944995,男,1,20,2018/6/18,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,1,2,1,1,0,日常消费,暂无,1000,1133.1,1000,1359.72
127944997,男,1,31,2016/9/10,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,15000及以上,5,暂未提供,6,22,15,6,0,装修,暂无,15144,0,5000,10464.43
127944998,男,1,26,2017/11/2,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,2,3,2,1,0,日常消费,暂无,1300,0,1300,1525.41
127944999,女,2,21,2017/6/15,无,1,无,无,暂未提供,日常消费,个人存款,暂未提供,2000以下,1,暂未提供,1,3,0,3,0,日常消费,暂无,500,0,500,616.53
127945003,男,1,25,2017/6/6,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,3,17,16,1,0,日常消费,暂无,4290,246.99,1900,2412.9
127945010,女,2,28,2018/1/21,无,1,无,无,无逾期,日常消费,薪资收入,私营业主,2000-5000（含2000）,2,"1,126.00",2,10,10,0,0,日常消费,暂无,2200,639.8,1500,2039.4
127945011,男,1,35,2017/5/13,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,2,11,9,2,0,日常消费,暂无,12400,2994.88,6500,7230.12
127945012,男,1,19,2017/4/12,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,"8,270.00",1,4,4,0,0,日常消费,暂无,2000,1739.44,2000,2719.96
127945014,男,1,23,2018/8/9,无,1,无,无,暂未提供,医疗,经营收入,私营业主,8000-15000（含8000）,4,500,1,2,2,0,0,医疗,暂无,1000,1133.3,1000,1359.96
127945015,男,1,28,2015/10/29,专科,2,湖北民族学院科技学院,普通,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,13,77,67,8,0,日常消费,暂无,62453,3257.32,32000,37459.18
127945017,男,1,33,2016/8/5,本科,3,长春理工大学,普通,暂未提供,日常消费,薪资收入,私营业主,15000及以上,5,暂未提供,5,18,17,1,0,日常消费,暂无,6552,0,2788,5073.69
127945018,男,1,29,2018/7/1,本科,3,四川大学,网络教育,暂未提供,日常消费,经营收入,暂未提供,15000及以上,5,"97,463.00",1,2,2,0,0,日常消费,暂无,12000,9439.32,12000,14158.98
127945025,男,1,23,2017/11/14,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,2,2,0,0,医疗,暂无,1800,1415.96,1800,2123.94
127945027,女,2,24,2017/5/9,无,1,无,无,暂未提供,装修,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,8,11,11,0,0,装修,暂无,18600,0,11000,14240.91
127945028,女,2,29,2018/9/4,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,0,0,0,0,0,医疗,暂无,0,0,0,0
127945029,男,1,35,2017/12/8,无,1,无,无,暂未提供,旅游,薪资收入,私营业主,8000-15000（含8000）,4,"17,184.00",4,14,9,5,0,旅游,暂无,8700,6050.94,6500,8874.12
127945030,女,2,23,2017/7/13,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,13,72,65,7,0,装修,暂无,15942,3367.1,2246,8192.47
127945033,男,1,39,2016/7/30,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"14,794.00",8,33,33,0,0,日常消费,暂无,12524,1257.55,3000,4319.36
127945034,男,1,34,2016/4/27,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,3,14,9,5,0,旅游,暂无,6400,1162.68,3500,2792.01
127945036,女,2,24,2015/6/6,无,1,无,无,暂未提供,旅游,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,17,126,114,12,0,旅游,暂无,29456,2750.65,4500,8591.42
127945039,男,1,32,2016/10/9,本科,3,江西财经大学现代经济管理学院,普通,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,2,7,6,1,0,日常消费,暂无,19000,0,9500,10451.4
127945040,男,1,42,2016/4/10,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,15000及以上,5,暂未提供,2,17,10,5,1,日常消费,暂无,6600,0,4600,5444.9
127945043,男,1,27,2017/6/27,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,1,5,4,1,0,日常消费,暂无,1000,0,1000,1192.26
127945044,男,1,25,2016/9/11,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,3,3,0,0,日常消费,暂无,4000,4079.88,4000,5439.84
127945048,男,1,35,2017/8/3,无,1,无,无,暂未提供,日常消费,投资收入,私营业主,15000及以上,5,暂未提供,11,56,55,1,0,日常消费,暂无,39425,8297.14,10000,16035.28
127945051,男,1,31,2018/8/4,无,1,无,无,暂未提供,医疗,经营收入,私营业主,15000及以上,5,"2,000.00",1,2,2,0,0,医疗,暂无,3000,3399.9,3000,4079.88
127945059,男,1,28,2017/1/11,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,17,58,57,1,0,装修,暂无,36916,0,6300,11626.5
127945060,男,1,28,2016/11/17,专科,2,许昌职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,9,1,8,0,日常消费,暂无,3000,941.22,3000,3775.52
127945062,女,2,21,2017/9/3,无,1,无,无,暂未提供,医疗,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,1,12,12,0,0,医疗,暂无,3250,0,3250,3887.4
127945063,女,2,27,2017/7/1,专科,2,江苏教育学院,普通,暂未提供,日常消费,个人存款,暂未提供,8000-15000（含8000）,4,"83,614.00",8,53,53,0,0,日常消费,暂无,27459,7608.75,11400,12803.64
127945064,男,1,33,2017/2/10,本科,3,金陵科技学院,普通,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"56,579.00",13,41,36,5,0,日常消费,暂无,69456,14925.4,15000,19690.68
127945067,男,1,25,2017/10/23,专科(高职),2,天津职业大学,普通,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,"103,416.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127945069,男,1,29,2018/3/7,无,1,无,无,暂未提供,日常消费,个人存款,暂未提供,5000-8000（含5000）,3,暂未提供,1,4,4,0,0,日常消费,暂无,10000,8919.12,10000,13378.68
127945070,男,1,29,2017/3/16,无,1,无,无,有逾期,其他贷款,日常消费,薪资收入,5000-8000（含5000）,3,暂未提供,2,9,7,2,0,日常消费,暂无,1850,0,1000,1186.08
127945071,男,1,39,2017/10/1,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,"13,757.00",1,3,2,1,0,日常消费,暂无,4500,2654.91,4500,5309.82
127945072,女,2,27,2016/1/6,本科,3,厦门理工学院,普通,暂未提供,旅游,薪资收入,暂未提供,8000-15000（含8000）,4,"40,027.00",20,126,123,3,0,旅游,暂无,77760,3429.75,10000,31958.48
127945074,男,1,38,2017/12/24,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,4,15,13,2,0,日常消费,暂无,7682,3653.16,3368,6474.58
127945075,男,1,36,2016/1/1,无,1,无,无,暂未提供,旅游,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,11,51,30,21,0,旅游,暂无,16680,2564.13,3000,5897.81
127945076,女,2,29,2016/11/23,专科,2,集美大学,自考,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,10,41,36,5,0,旅游,暂无,44567,5304.72,12000,12781.68
127945080,男,1,32,2018/9/10,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127945081,女,2,30,2017/1/11,无,1,无,无,暂未提供,装修,经营收入,私营业主,5000-8000（含5000）,3,"5,492.00",1,3,2,1,0,装修,暂无,3000,1690.98,3000,3407.29
127945082,男,1,30,2017/8/12,本科,3,齐齐哈尔大学,普通,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,5,19,13,6,0,日常消费,暂无,13326,3965.01,5140,6626.32
127945084,男,1,29,2016/9/15,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,5,3,1,1,日常消费,暂无,6250,0,6250,8761.5
127945086,男,1,34,2015/8/30,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,"4,166.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127945087,男,1,36,2018/4/27,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,1,6,3,3,0,日常消费,暂无,1200,782.7,1200,1656.95
127945088,男,1,21,2017/6/13,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127945091,男,1,24,2017/2/9,无,1,无,无,无逾期,日常消费,个人存款,暂未提供,2000-5000（含2000）,2,暂未提供,4,39,39,0,0,日常消费,暂无,5622,0,1922,4511.24
127945092,男,1,23,2017/5/7,无,1,无,无,暂未提供,日常消费,经营收入,暂未提供,5000-8000（含5000）,3,500,4,8,8,0,0,日常消费,暂无,2000,2051.3,500,2129.58
127945093,男,1,27,2018/1/28,专科,2,邵阳学院,普通,暂未提供,旅游,经营收入,暂未提供,2000以下,1,暂未提供,1,3,1,2,0,旅游,暂无,5000,2949.84,5000,5899.68
127945094,女,2,30,2017/2/1,本科,3,江苏科技大学,成人,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,"231,235.00",7,46,46,0,0,日常消费,暂无,13791,2831.15,5000,7936.2
127945095,男,1,24,2016/4/10,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,8,42,42,0,0,日常消费,暂无,8213,3131.76,2700,3902.84
127945096,男,1,34,2016/2/7,无,1,无,无,暂未提供,医疗,个人存款,私营业主,8000-15000（含8000）,4,暂未提供,4,27,25,2,0,医疗,暂无,7568,3947.22,2568,3947.22
127945097,女,2,20,2017/4/12,无,1,无,无,暂未提供,日常消费,经营收入,暂未提供,2000-5000（含2000）,2,"1,849.00",25,105,102,3,0,日常消费,暂无,47934,10900.7,5500,15468.75
127945098,男,1,29,2016/7/12,本科,3,郑州轻工业学院,普通,暂未提供,装修,经营收入,暂未提供,8000-15000（含8000）,4,暂未提供,6,44,36,4,0,装修,暂无,62456,10658.04,22400,30236.13
